"","Week","StationId","Hour","Weekday_bike_out","Weekend_bike_out"
"36338","31",1014,"1",0,0
"36339","31",1014,"2",0,0
"36340","31",1014,"3",0,0
"36341","31",1014,"4",0,0
"36342","31",1014,"5",0,0
"36343","31",1014,"6",0,0
"36344","31",1014,"7",0,0
"36345","31",1014,"8",0,0
"36346","31",1014,"9",1,0
"36347","31",1014,"10",0,0
"36348","31",1014,"11",0,0
"36349","31",1014,"12",0,0
"36350","31",1014,"13",0,0
"36351","31",1014,"14",0,0
"36352","31",1014,"15",0,1
"36353","31",1014,"16",1,0
"36354","31",1014,"17",0,0
"36355","31",1014,"18",1,0
"36356","31",1014,"19",0,0
"36357","31",1014,"20",0,0
"36358","31",1014,"21",0,0
"36359","31",1014,"22",0,0
"36360","31",1014,"23",0,0
"36361","31",1015,"0",0,0
"36362","31",1015,"1",0,0
"36363","31",1015,"2",0,0
"36364","31",1015,"3",0,0
"36365","31",1015,"4",0,0
"36366","31",1015,"5",0,0
"36367","31",1015,"6",0,0
"36368","31",1015,"7",0,0
"36369","31",1015,"8",0,0
"36370","31",1015,"9",1,0
"36371","31",1015,"10",0,0
"36372","31",1015,"11",0,0
"36373","31",1015,"12",1,0
"36374","31",1015,"13",0,0
"36375","31",1015,"14",1,0
"36376","31",1015,"15",1,3
"36377","31",1015,"16",0,0
"36378","31",1015,"17",0,0
"36379","31",1015,"18",1,0
"36380","31",1015,"19",0,0
"36381","31",1015,"20",0,0
"36382","31",1015,"21",0,0
"36383","31",1015,"22",0,0
"36384","31",1015,"23",0,0
"36385","31",1016,"0",0,0
"36386","31",1016,"1",0,0
"36387","31",1016,"2",0,0
"36388","31",1016,"3",0,0
"36389","31",1016,"4",0,0
"36390","31",1016,"5",0,0
"36391","31",1016,"6",0,0
"36392","31",1016,"7",0,0
"36393","31",1016,"8",0,0
"36394","31",1016,"9",0,0
"36395","31",1016,"10",0,0
"36396","31",1016,"11",0,0
"36397","31",1016,"12",0,0
"36398","31",1016,"13",0,0
"36399","31",1016,"14",1,0
"36400","31",1016,"15",0,0
"36401","31",1016,"16",0,0
"36402","31",1016,"17",0,0
"36403","31",1016,"18",0,0
"36404","31",1016,"19",1,0
"36405","31",1016,"20",1,0
"36406","31",1016,"21",1,0
"36407","31",1016,"22",0,0
"36408","31",1016,"23",0,0
"36409","31",1017,"0",0,0
"36410","31",1017,"1",0,0
"36411","31",1017,"2",0,0
"36412","31",1017,"3",0,0
"36413","31",1017,"4",0,0
"36414","31",1017,"5",0,0
"36415","31",1017,"6",0,0
"36416","31",1017,"7",0,0
"36417","31",1017,"8",0,0
"36418","31",1017,"9",0,0
"36419","31",1017,"10",0,0
"36420","31",1017,"11",0,0
"36421","31",1017,"12",2,0
"36422","31",1017,"13",0,0
"36423","31",1017,"14",2,0
"36424","31",1017,"15",0,0
"36425","31",1017,"16",0,0
"36426","31",1017,"17",1,0
"36427","31",1017,"18",0,0
"36428","31",1017,"19",0,0
"36429","31",1017,"20",2,0
"36430","31",1017,"21",0,0
"36431","31",1017,"22",0,0
"36432","31",1017,"23",0,0
"36433","31",1018,"0",0,0
"36434","31",1018,"1",0,0
"36435","31",1018,"2",0,0
"36436","31",1018,"3",0,0
"36437","31",1018,"4",0,0
"36438","31",1018,"5",0,0
"36439","31",1018,"6",0,0
"36440","31",1018,"7",0,0
"36441","31",1018,"8",0,0
"36442","31",1018,"9",0,0
"36443","31",1018,"10",0,0
"36444","31",1018,"11",0,0
"36445","31",1018,"12",0,0
"36446","31",1018,"13",0,0
"36447","31",1018,"14",0,1
"36448","31",1018,"15",0,0
"36449","31",1018,"16",0,0
"36450","31",1018,"17",0,0
"36451","31",1018,"18",0,0
"36452","31",1018,"19",0,0
"36453","31",1018,"20",0,0
"36454","31",1018,"21",0,0
"36455","31",1018,"22",0,0
"36456","31",1018,"23",0,0
"36457","31",1019,"0",0,0
"36458","31",1019,"1",0,0
"36459","31",1019,"2",0,0
"36460","31",1019,"3",0,0
"36461","31",1019,"4",0,0
"36462","31",1019,"5",0,0
"36463","31",1019,"6",0,0
"36464","31",1019,"7",0,0
"36465","31",1019,"8",1,0
"36466","31",1019,"9",0,0
"36467","31",1019,"10",0,0
"36468","31",1019,"11",0,0
"36469","31",1019,"12",0,0
"36470","31",1019,"13",0,0
"36471","31",1019,"14",0,1
"36472","31",1019,"15",0,1
"36473","31",1019,"16",0,0
"36474","31",1019,"17",0,0
"36475","31",1019,"18",0,0
"36476","31",1019,"19",0,0
"36477","31",1019,"20",0,0
"36478","31",1019,"21",0,0
"36479","31",1019,"22",0,0
"36480","31",1019,"23",0,0
"36481","31",1020,"0",0,0
"36482","31",1020,"1",0,0
"36483","31",1020,"2",0,0
"36484","31",1020,"3",0,0
"36485","31",1020,"4",0,0
"36486","31",1020,"5",0,1
"36487","31",1020,"6",0,0
"36488","31",1020,"7",0,0
"36489","31",1020,"8",1,0
"36490","31",1020,"9",3,0
"36491","31",1020,"10",1,0
"36492","31",1020,"11",1,1
"36493","31",1020,"12",1,0
"36494","31",1020,"13",0,0
"36495","31",1020,"14",0,0
"36496","31",1020,"15",0,0
"36497","31",1020,"16",5,0
"36498","31",1020,"17",0,0
"36499","31",1020,"18",1,0
"36500","31",1020,"19",1,0
"36501","31",1020,"20",0,0
"36502","31",1020,"21",0,0
"36503","31",1020,"22",0,0
"36504","31",1020,"23",0,0
"36505","31",1021,"0",0,0
"36506","31",1021,"1",0,0
"36507","31",1021,"2",0,0
"36508","31",1021,"3",0,0
"36509","31",1021,"4",0,0
"36510","31",1021,"5",0,0
"36511","31",1021,"6",0,0
"36512","31",1021,"7",0,0
"36513","31",1021,"8",0,0
"36514","31",1021,"9",0,0
"36515","31",1021,"10",1,0
"36516","31",1021,"11",0,3
"36517","31",1021,"12",1,0
"36518","31",1021,"13",0,0
"36519","31",1021,"14",0,0
"36520","31",1021,"15",0,0
"36521","31",1021,"16",0,0
"36522","31",1021,"17",0,0
"36523","31",1021,"18",0,0
"36524","31",1021,"19",0,0
"36525","31",1021,"20",0,0
"36526","31",1021,"21",0,0
"36527","31",1021,"22",0,0
"36528","31",1021,"23",0,0
"36529","31",1022,"0",0,0
"36530","31",1022,"1",0,0
"36531","31",1022,"2",0,0
"36532","31",1022,"3",0,0
"36533","31",1022,"4",0,0
"36534","31",1022,"5",0,0
"36535","31",1022,"6",0,0
"36536","31",1022,"7",1,0
"36537","31",1022,"8",0,1
"36538","31",1022,"9",0,0
"36539","31",1022,"10",1,0
"36540","31",1022,"11",0,0
"36541","31",1022,"12",0,1
"36542","31",1022,"13",0,0
"36543","31",1022,"14",1,1
"36544","31",1022,"15",1,0
"36545","31",1022,"16",0,0
"36546","31",1022,"17",0,0
"36547","31",1022,"18",0,0
"36548","31",1022,"19",0,0
"36549","31",1022,"20",0,0
"36550","31",1022,"21",0,0
"36551","31",1022,"22",0,0
"36552","31",1022,"23",0,0
"36553","31",1023,"0",0,0
"36554","31",1023,"1",0,0
"36555","31",1023,"2",0,1
"36556","31",1023,"3",0,0
"36557","31",1023,"4",0,0
"36558","31",1023,"5",0,0
"36559","31",1023,"6",0,0
"36560","31",1023,"7",0,0
"36561","31",1023,"8",0,0
"36562","31",1023,"9",2,0
"36563","31",1023,"10",0,0
"36564","31",1023,"11",0,0
"36565","31",1023,"12",0,0
"36566","31",1023,"13",0,0
"36567","31",1023,"14",0,0
"36568","31",1023,"15",0,1
"36569","31",1023,"16",3,0
"36570","31",1023,"17",1,0
"36571","31",1023,"18",0,0
"36572","31",1023,"19",1,0
"36573","31",1023,"20",0,0
"36574","31",1023,"21",0,0
"36575","31",1023,"22",0,0
"36576","31",1023,"23",0,0
"36577","31",1024,"0",0,0
"36578","31",1024,"1",0,0
"36579","31",1024,"2",0,0
"36580","31",1024,"3",0,0
"36581","31",1024,"4",0,0
"36582","31",1024,"5",0,0
"36583","31",1024,"6",0,0
"36584","31",1024,"7",0,0
"36585","31",1024,"8",0,0
"36586","31",1024,"9",2,0
"36587","31",1024,"10",0,0
"36588","31",1024,"11",2,2
"36589","31",1024,"12",1,0
"36590","31",1024,"13",1,0
"36591","31",1024,"14",1,1
"36592","31",1024,"15",0,1
"36593","31",1024,"16",0,0
"36594","31",1024,"17",0,1
"36595","31",1024,"18",0,0
"36596","31",1024,"19",0,0
"36597","31",1024,"20",0,0
"36598","31",1024,"21",0,0
"36599","31",1024,"22",0,0
"36600","31",1024,"23",0,0
"36601","31",1025,"0",0,0
"36602","31",1025,"1",0,0
"36603","31",1025,"2",0,0
"36604","31",1025,"3",0,0
"36605","31",1025,"4",0,0
"36606","31",1025,"5",0,0
"36607","31",1025,"6",1,0
"36608","31",1025,"7",0,0
"36609","31",1025,"8",0,0
"36610","31",1025,"9",0,0
"36611","31",1025,"10",0,0
"36612","31",1025,"11",0,0
"36613","31",1025,"12",1,1
"36614","31",1025,"13",0,0
"36615","31",1025,"14",0,0
"36616","31",1025,"15",0,0
"36617","31",1025,"16",0,0
"36618","31",1025,"17",0,0
"36619","31",1025,"18",0,0
"36620","31",1025,"19",0,0
"36621","31",1025,"20",1,0
"36622","31",1025,"21",0,0
"36623","31",1025,"22",0,0
"36624","31",1025,"23",0,0
"36625","31",1026,"0",0,0
"36626","31",1026,"1",0,0
"36627","31",1026,"2",0,0
"36628","31",1026,"3",0,0
"36629","31",1026,"4",0,0
"36630","31",1026,"5",0,0
"36631","31",1026,"6",0,0
"36632","31",1026,"7",0,0
"36633","31",1026,"8",0,0
"36634","31",1026,"9",0,0
"36635","31",1026,"10",0,0
"36636","31",1026,"11",0,0
"36637","31",1026,"12",0,0
"36638","31",1026,"13",0,0
"36639","31",1026,"14",0,0
"36640","31",1026,"15",0,0
"36641","31",1026,"16",0,0
"36642","31",1026,"17",2,0
"36643","31",1026,"18",0,0
"36644","31",1026,"19",0,0
"36645","31",1026,"20",0,0
"36646","31",1026,"21",0,0
"36647","31",1026,"22",0,0
"36648","31",1026,"23",0,0
"36649","31",1027,"0",0,0
"36650","31",1027,"1",0,0
"36651","31",1027,"2",0,0
"36652","31",1027,"3",0,0
"36653","31",1027,"4",0,0
"36654","31",1027,"5",0,0
"36655","31",1027,"6",0,0
"36656","31",1027,"7",0,0
"36657","31",1027,"8",1,0
"36658","31",1027,"9",1,0
"36659","31",1027,"10",0,0
"36660","31",1027,"11",0,0
"36661","31",1027,"12",0,0
"36662","31",1027,"13",0,0
"36663","31",1027,"14",1,0
"36664","31",1027,"15",0,0
"36665","31",1027,"16",0,0
"36666","31",1027,"17",0,0
"36667","31",1027,"18",0,0
"36668","31",1027,"19",0,0
"36669","31",1027,"20",0,0
"36670","31",1027,"21",0,0
"36671","31",1027,"22",0,0
"36672","31",1027,"23",0,0
"36673","31",1028,"0",0,0
"36674","31",1028,"1",0,0
"36675","31",1028,"2",0,0
"36676","31",1028,"3",0,0
"36677","31",1028,"4",0,0
"36678","31",1028,"5",0,0
"36679","31",1028,"6",0,0
"36680","31",1028,"7",0,0
"36681","31",1028,"8",1,0
"36682","31",1028,"9",1,0
"36683","31",1028,"10",0,0
"36684","31",1028,"11",0,0
"36685","31",1028,"12",0,0
"36686","31",1028,"13",1,0
"36687","31",1028,"14",0,0
"36688","31",1028,"15",0,0
"36689","31",1028,"16",2,2
"36690","31",1028,"17",2,0
"36691","31",1028,"18",0,0
"36692","31",1028,"19",2,0
"36693","31",1028,"20",0,0
"36694","31",1028,"21",0,0
"36695","31",1028,"22",0,0
"36696","31",1028,"23",0,0
"36697","31",1029,"0",0,0
"36698","31",1029,"1",0,0
"36699","31",1029,"2",0,0
"36700","31",1029,"3",0,0
"36701","31",1029,"4",0,0
"36702","31",1029,"5",0,0
"36703","31",1029,"6",0,0
"36704","31",1029,"7",3,2
"36705","31",1029,"8",0,0
"36706","31",1029,"9",0,0
"36707","31",1029,"10",2,0
"36708","31",1029,"11",0,0
"36709","31",1029,"12",1,2
"36710","31",1029,"13",1,0
"36711","31",1029,"14",0,0
"36712","31",1029,"15",0,0
"36713","31",1029,"16",0,0
"36714","31",1029,"17",0,0
"36715","31",1029,"18",0,0
"36716","31",1029,"19",0,0
"36717","31",1029,"20",0,0
"36718","31",1029,"21",0,0
"36719","31",1029,"22",0,0
"36720","31",1029,"23",0,0
"36721","31",1030,"0",0,0
"36722","31",1030,"1",0,0
"36723","31",1030,"2",0,0
"36724","31",1030,"3",0,0
"36725","31",1030,"4",0,0
"36726","31",1030,"5",0,0
"36727","31",1030,"6",0,0
"36728","31",1030,"7",0,0
"36729","31",1030,"8",0,0
"36730","31",1030,"9",0,0
"36731","31",1030,"10",0,0
"36732","31",1030,"11",0,0
"36733","31",1030,"12",0,0
"36734","31",1030,"13",0,0
"36735","31",1030,"14",0,0
"36736","31",1030,"15",0,0
"36737","31",1030,"16",0,0
"36738","31",1030,"17",0,0
"36739","31",1030,"18",0,0
"36740","31",1030,"19",0,0
"36741","31",1030,"20",0,0
"36742","31",1030,"21",0,0
"36743","31",1030,"22",0,0
"36744","31",1030,"23",0,0
"36745","31",1031,"0",0,0
"36746","31",1031,"1",0,0
"36747","31",1031,"2",0,0
"36748","31",1031,"3",0,0
"36749","31",1031,"4",0,0
"36750","31",1031,"5",0,0
"36751","31",1031,"6",0,0
"36752","31",1031,"7",0,0
"36753","31",1031,"8",0,0
"36754","31",1031,"9",0,0
"36755","31",1031,"10",0,0
"36756","31",1031,"11",0,0
"36757","31",1031,"12",0,1
"36758","31",1031,"13",0,0
"36759","31",1031,"14",0,0
"36760","31",1031,"15",0,0
"36761","31",1031,"16",1,3
"36762","31",1031,"17",1,0
"36763","31",1031,"18",1,0
"36764","31",1031,"19",0,0
"36765","31",1031,"20",0,0
"36766","31",1031,"21",2,0
"36767","31",1031,"22",0,0
"36768","31",1031,"23",0,0
"36769","31",1032,"0",0,0
"36770","31",1032,"1",0,0
"36771","31",1032,"2",0,0
"36772","31",1032,"3",0,0
"36773","31",1032,"4",0,0
"36774","31",1032,"5",2,0
"36775","31",1032,"6",0,0
"36776","31",1032,"7",0,0
"36777","31",1032,"8",3,0
"36778","31",1032,"9",0,0
"36779","31",1032,"10",0,0
"36780","31",1032,"11",0,0
"36781","31",1032,"12",0,0
"36782","31",1032,"13",0,0
"36783","31",1032,"14",0,0
"36784","31",1032,"15",0,0
"36785","31",1032,"16",0,0
"36786","31",1032,"17",0,0
"36787","31",1032,"18",0,0
"36788","31",1032,"19",0,0
"36789","31",1032,"20",0,0
"36790","31",1032,"21",0,0
"36791","31",1032,"22",0,0
"36792","31",1032,"23",0,0
"36793","31",1033,"0",0,0
"36794","31",1033,"1",0,0
"36795","31",1033,"2",0,0
"36796","31",1033,"3",0,0
"36797","31",1033,"4",0,0
"36798","31",1033,"5",0,0
"36799","31",1033,"6",0,0
"36800","31",1033,"7",0,0
"36801","31",1033,"8",0,0
"36802","31",1033,"9",0,0
"36803","31",1033,"10",0,1
"36804","31",1033,"11",0,0
"36805","31",1033,"12",0,1
"36806","31",1033,"13",0,0
"36807","31",1033,"14",0,0
"36808","31",1033,"15",1,0
"36809","31",1033,"16",1,0
"36810","31",1033,"17",1,0
"36811","31",1033,"18",0,0
"36812","31",1033,"19",1,0
"36813","31",1033,"20",0,0
"36814","31",1033,"21",0,0
"36815","31",1033,"22",0,0
"36816","31",1033,"23",0,0
"36817","31",1034,"0",0,0
"36818","31",1034,"1",0,0
"36819","31",1034,"2",0,0
"36820","31",1034,"3",0,0
"36821","31",1034,"4",0,0
"36822","31",1034,"5",0,0
"36823","31",1034,"6",0,0
"36824","31",1034,"7",0,0
"36825","31",1034,"8",3,0
"36826","31",1034,"9",2,0
"36827","31",1034,"10",0,0
"36828","31",1034,"11",0,0
"36829","31",1034,"12",0,0
"36830","31",1034,"13",0,0
"36831","31",1034,"14",0,1
"36832","31",1034,"15",0,0
"36833","31",1034,"16",0,4
"36834","31",1034,"17",1,0
"36835","31",1034,"18",0,0
"36836","31",1034,"19",0,0
"36837","31",1034,"20",0,0
"36838","31",1034,"21",0,0
"36839","31",1034,"22",0,0
"36840","31",1034,"23",0,0
"36841","31",1035,"0",0,0
"36842","31",1035,"1",0,0
"36843","31",1035,"2",0,0
"36844","31",1035,"3",0,0
"36845","31",1035,"4",0,0
"36846","31",1035,"5",0,0
"36847","31",1035,"6",0,0
"36848","31",1035,"7",0,0
"36849","31",1035,"8",0,0
"36850","31",1035,"9",0,0
"36851","31",1035,"10",0,0
"36852","31",1035,"11",0,0
"36853","31",1035,"12",0,1
"36854","31",1035,"13",1,0
"36855","31",1035,"14",1,0
"36856","31",1035,"15",0,0
"36857","31",1035,"16",1,0
"36858","31",1035,"17",1,0
"36859","31",1035,"18",1,0
"36860","31",1035,"19",0,0
"36861","31",1035,"20",0,0
"36862","31",1035,"21",1,0
"36863","31",1035,"22",0,0
"36864","31",1035,"23",0,0
"36865","31",1036,"0",0,0
"36866","31",1036,"1",0,0
"36867","31",1036,"2",0,0
"36868","31",1036,"3",0,0
"36869","31",1036,"4",0,0
"36870","31",1036,"5",0,0
"36871","31",1036,"6",0,0
"36872","31",1036,"7",0,0
"36873","31",1036,"8",0,0
"36874","31",1036,"9",0,0
"36875","31",1036,"10",0,0
"36876","31",1036,"11",0,0
"36877","31",1036,"12",0,0
"36878","31",1036,"13",0,1
"36879","31",1036,"14",0,4
"36880","31",1036,"15",0,1
"36881","31",1036,"16",0,0
"36882","31",1036,"17",1,2
"36883","31",1036,"18",0,0
"36884","31",1036,"19",1,0
"36885","31",1036,"20",1,0
"36886","31",1036,"21",0,1
"36887","31",1036,"22",0,0
"36888","31",1036,"23",0,0
"36889","31",1037,"0",0,0
"36890","31",1037,"1",0,0
"36891","31",1037,"2",0,0
"36892","31",1037,"3",0,0
"36893","31",1037,"4",0,0
"36894","31",1037,"5",0,0
"36895","31",1037,"6",0,0
"36896","31",1037,"7",0,0
"36897","31",1037,"8",0,0
"36898","31",1037,"9",0,0
"36899","31",1037,"10",0,0
"36900","31",1037,"11",0,0
"36901","31",1037,"12",0,0
"36902","31",1037,"13",0,0
"36903","31",1037,"14",1,0
"36904","31",1037,"15",1,0
"36905","31",1037,"16",0,0
"36906","31",1037,"17",0,0
"36907","31",1037,"18",0,1
"36908","31",1037,"19",1,1
"36909","31",1037,"20",2,0
"36910","31",1037,"21",1,0
"36911","31",1037,"22",0,0
"36912","31",1037,"23",0,0
"36913","31",1038,"0",0,0
"36914","31",1038,"1",0,0
"36915","31",1038,"2",0,0
"36916","31",1038,"3",0,0
"36917","31",1038,"4",0,0
"36918","31",1038,"5",0,0
"36919","31",1038,"6",0,0
"36920","31",1038,"7",0,0
"36921","31",1038,"8",2,0
"36922","31",1038,"9",6,0
"36923","31",1038,"10",1,0
"36924","31",1038,"11",2,1
"36925","31",1038,"12",2,0
"36926","31",1038,"13",2,0
"36927","31",1038,"14",1,1
"36928","31",1038,"15",0,0
"36929","31",1038,"16",0,0
"36930","31",1038,"17",0,0
"36931","31",1038,"18",0,2
"36932","31",1038,"19",0,0
"36933","31",1038,"20",0,0
"36934","31",1038,"21",0,0
"36935","31",1038,"22",0,0
"36936","31",1038,"23",0,0
"36937","31",1039,"0",0,0
"36938","31",1039,"1",0,0
"36939","31",1039,"2",0,0
"36940","31",1039,"3",0,0
"36941","31",1039,"4",0,0
"36942","31",1039,"5",0,0
"36943","31",1039,"6",0,0
"36944","31",1039,"7",0,0
"36945","31",1039,"8",3,0
"36946","31",1039,"9",0,0
"36947","31",1039,"10",0,0
"36948","31",1039,"11",0,1
"36949","31",1039,"12",0,0
"36950","31",1039,"13",0,0
"36951","31",1039,"14",0,0
"36952","31",1039,"15",1,0
"36953","31",1039,"16",0,0
"36954","31",1039,"17",0,0
"36955","31",1039,"18",1,0
"36956","31",1039,"19",0,0
"36957","31",1039,"20",0,0
"36958","31",1039,"21",0,0
"36959","31",1039,"22",0,0
"36960","31",1039,"23",2,0
"36961","31",1040,"0",0,0
"36962","31",1040,"1",0,0
"36963","31",1040,"2",0,0
"36964","31",1040,"3",0,0
"36965","31",1040,"4",0,0
"36966","31",1040,"5",0,0
"36967","31",1040,"6",0,0
"36968","31",1040,"7",0,0
"36969","31",1040,"8",0,0
"36970","31",1040,"9",2,0
"36971","31",1040,"10",0,3
"36972","31",1040,"11",1,0
"36973","31",1040,"12",0,0
"36974","31",1040,"13",1,1
"36975","31",1040,"14",0,0
"36976","31",1040,"15",2,0
"36977","31",1040,"16",0,0
"36978","31",1040,"17",1,0
"36979","31",1040,"18",0,0
"36980","31",1040,"19",1,0
"36981","31",1040,"20",1,2
"36982","31",1040,"21",0,0
"36983","31",1040,"22",0,0
"36984","31",1040,"23",0,0
"36985","31",1041,"0",0,0
"36986","31",1041,"1",0,0
"36987","31",1041,"2",0,0
"36988","31",1041,"3",0,0
"36989","31",1041,"4",0,0
"36990","31",1041,"5",0,0
"36991","31",1041,"6",0,0
"36992","31",1041,"7",0,0
"36993","31",1041,"8",0,0
"36994","31",1041,"9",0,0
"36995","31",1041,"10",0,2
"36996","31",1041,"11",2,0
"36997","31",1041,"12",1,0
"36998","31",1041,"13",0,0
"36999","31",1041,"14",2,1
"37000","31",1041,"15",4,0
"37001","31",1041,"16",0,0
"37002","31",1041,"17",0,0
"37003","31",1041,"18",1,0
"37004","31",1041,"19",2,0
"37005","31",1041,"20",2,1
"37006","31",1041,"21",0,0
"37007","31",1041,"22",1,0
"37008","31",1041,"23",0,0
"37009","31",1042,"0",0,0
"37010","31",1042,"1",0,0
"37011","31",1042,"2",0,0
"37012","31",1042,"3",0,0
"37013","31",1042,"4",0,0
"37014","31",1042,"5",0,0
"37015","31",1042,"6",0,0
"37016","31",1042,"7",0,0
"37017","31",1042,"8",0,0
"37018","31",1042,"9",0,0
"37019","31",1042,"10",0,0
"37020","31",1042,"11",0,0
"37021","31",1042,"12",0,0
"37022","31",1042,"13",0,0
"37023","31",1042,"14",0,0
"37024","31",1042,"15",0,0
"37025","31",1042,"16",0,0
"37026","31",1042,"17",0,0
"37027","31",1042,"18",0,0
"37028","31",1042,"19",0,0
"37029","31",1042,"20",0,0
"37030","31",1042,"21",0,0
"37031","31",1042,"22",0,0
"37032","31",1042,"23",0,0
"37033","31",1043,"0",0,0
"37034","31",1043,"1",0,0
"37035","31",1043,"2",0,0
"37036","31",1043,"3",0,0
"37037","31",1043,"4",0,0
"37038","31",1043,"5",0,0
"37039","31",1043,"6",0,0
"37040","31",1043,"7",0,0
"37041","31",1043,"8",0,1
"37042","31",1043,"9",0,0
"37043","31",1043,"10",2,0
"37044","31",1043,"11",2,0
"37045","31",1043,"12",0,0
"37046","31",1043,"13",0,0
"37047","31",1043,"14",0,0
"37048","31",1043,"15",0,0
"37049","31",1043,"16",0,0
"37050","31",1043,"17",0,0
"37051","31",1043,"18",0,0
"37052","31",1043,"19",0,0
"37053","31",1043,"20",0,0
"37054","31",1043,"21",0,0
"37055","31",1043,"22",0,0
"37056","31",1043,"23",0,0
"37057","31",1044,"0",0,0
"37058","31",1044,"1",0,0
"37059","31",1044,"2",0,0
"37060","31",1044,"3",0,0
"37061","31",1044,"4",0,0
"37062","31",1044,"5",0,0
"37063","31",1044,"6",0,0
"37064","31",1044,"7",0,0
"37065","31",1044,"8",0,0
"37066","31",1044,"9",1,0
"37067","31",1044,"10",3,0
"37068","31",1044,"11",0,0
"37069","31",1044,"12",0,0
"37070","31",1044,"13",1,0
"37071","31",1044,"14",0,0
"37072","31",1044,"15",0,0
"37073","31",1044,"16",0,0
"37074","31",1044,"17",0,0
"37075","31",1044,"18",1,0
"37076","31",1044,"19",0,0
"37077","31",1044,"20",0,0
"37078","31",1044,"21",0,0
"37079","31",1044,"22",0,0
"37080","31",1044,"23",0,0
"37081","31",1045,"0",0,0
"37082","31",1045,"1",0,0
"37083","31",1045,"2",0,0
"37084","31",1045,"3",0,0
"37085","31",1045,"4",0,0
"37086","31",1045,"5",0,0
"37087","31",1045,"6",0,0
"37088","31",1045,"7",0,0
"37089","31",1045,"8",0,0
"37090","31",1045,"9",0,0
"37091","31",1045,"10",0,0
"37092","31",1045,"11",0,0
"37093","31",1045,"12",0,0
"37094","31",1045,"13",3,1
"37095","31",1045,"14",3,0
"37096","31",1045,"15",0,3
"37097","31",1045,"16",0,0
"37098","31",1045,"17",2,0
"37099","31",1045,"18",0,0
"37100","31",1045,"19",0,0
"37101","31",1045,"20",2,0
"37102","31",1045,"21",0,0
"37103","31",1045,"22",0,0
"37104","31",1045,"23",0,1
"37105","31",1046,"0",0,0
"37106","31",1046,"1",0,0
"37107","31",1046,"2",0,0
"37108","31",1046,"3",0,0
"37109","31",1046,"4",0,0
"37110","31",1046,"5",0,0
"37111","31",1046,"6",0,0
"37112","31",1046,"7",0,0
"37113","31",1046,"8",0,0
"37114","31",1046,"9",0,0
"37115","31",1046,"10",0,0
"37116","31",1046,"11",0,2
"37117","31",1046,"12",0,0
"37118","31",1046,"13",0,0
"37119","31",1046,"14",0,0
"37120","31",1046,"15",0,4
"37121","31",1046,"16",0,0
"37122","31",1046,"17",0,0
"37123","31",1046,"18",0,0
"37124","31",1046,"19",0,0
"37125","31",1046,"20",0,0
"37126","31",1046,"21",0,0
"37127","31",1046,"22",0,0
"37128","31",1046,"23",0,0
"37129","31",1047,"0",0,0
"37130","31",1047,"1",0,0
"37131","31",1047,"2",0,0
"37132","31",1047,"3",0,0
"37133","31",1047,"4",0,0
"37134","31",1047,"5",0,0
"37135","31",1047,"6",1,0
"37136","31",1047,"7",1,0
"37137","31",1047,"8",3,0
"37138","31",1047,"9",1,0
"37139","31",1047,"10",2,0
"37140","31",1047,"11",1,0
"37141","31",1047,"12",2,0
"37142","31",1047,"13",0,0
"37143","31",1047,"14",0,0
"37144","31",1047,"15",0,0
"37145","31",1047,"16",0,0
"37146","31",1047,"17",1,2
"37147","31",1047,"18",0,0
"37148","31",1047,"19",1,0
"37149","31",1047,"20",0,0
"37150","31",1047,"21",0,0
"37151","31",1047,"22",0,0
"37152","31",1047,"23",0,0
"37153","31",1048,"0",0,0
"37154","31",1048,"1",0,0
"37155","31",1048,"2",0,0
"37156","31",1048,"3",0,0
"37157","31",1048,"4",0,0
"37158","31",1048,"5",0,0
"37159","31",1048,"6",0,0
"37160","31",1048,"7",0,0
"37161","31",1048,"8",1,0
"37162","31",1048,"9",1,0
"37163","31",1048,"10",0,0
"37164","31",1048,"11",0,0
"37165","31",1048,"12",0,0
"37166","31",1048,"13",0,0
"37167","31",1048,"14",0,0
"37168","31",1048,"15",1,0
"37169","31",1048,"16",0,2
"37170","31",1048,"17",0,0
"37171","31",1048,"18",0,0
"37172","31",1048,"19",0,0
"37173","31",1048,"20",0,0
"37174","31",1048,"21",1,0
"37175","31",1048,"22",0,0
"37176","31",1048,"23",0,0
"37177","31",1049,"0",0,0
"37178","31",1049,"1",0,0
"37179","31",1049,"2",0,0
"37180","31",1049,"3",0,0
"37181","31",1049,"4",0,0
"37182","31",1049,"5",0,0
"37183","31",1049,"6",0,0
"37184","31",1049,"7",0,0
"37185","31",1049,"8",3,0
"37186","31",1049,"9",0,0
"37187","31",1049,"10",0,0
"37188","31",1049,"11",0,0
"37189","31",1049,"12",0,1
"37190","31",1049,"13",0,1
"37191","31",1049,"14",0,0
"37192","31",1049,"15",2,1
"37193","31",1049,"16",2,1
"37194","31",1049,"17",0,0
"37195","31",1049,"18",0,0
"37196","31",1049,"19",1,0
"37197","31",1049,"20",1,0
"37198","31",1049,"21",0,0
"37199","31",1049,"22",0,0
"37200","31",1049,"23",0,0
"37201","32",1000,"0",0,0
"37202","32",1000,"1",0,0
"37203","32",1000,"2",0,0
"37204","32",1000,"3",0,0
"37205","32",1000,"4",0,0
"37206","32",1000,"5",0,0
"37207","32",1000,"6",0,0
"37208","32",1000,"7",0,0
"37209","32",1000,"8",0,0
